SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539854,HALDER      ,XT,Q,7.98,7.98,7.42,7.42,7.42,7.60,15,80000,600971.00,
539861,SKIL        ,T ,Q,29.60,30.35,27.60,30.35,30.35,29.00,5,3752,108280.00,
539871,THYROCARE   ,B ,Q,595.00,619.00,591.00,602.40,602.40,595.85,151,14279,8529471.00,
539872,BAJAJHCARE  ,M ,Q,389.00,400.50,389.00,396.25,400.50,375.00,7,19600,7702200.00,
539874,UJJIVAN     ,A ,Q,343.60,352.00,338.70,350.60,351.50,342.45,927,69007,23877037.00,
539875,RSDFIN      ,X ,Q,59.20,59.20,59.20,59.20,59.20,62.30,1,5,296.00,
539876,CROMPTON    ,A ,Q,236.20,240.50,229.95,234.00,234.00,240.95,824,27864,6483816.00,
539883,PILANIINVS  ,T ,Q,2650.00,2650.00,2570.00,2577.80,2600.00,2627.10,40,1205,3135597.00,
539889,PARAGMILK   ,A ,Q,253.00,261.65,245.60,254.65,254.65,253.10,746,57229,14381047.00,
539917,NAGARFERT   ,B ,Q,16.00,16.10,15.55,15.95,15.95,15.95,262,126398,2003770.00,
539921,SEIL        ,M ,Q,160.00,160.00,159.50,159.50,159.50,160.00,9,62400,9980000.00,
539939,YASHCHEM    ,M ,Q,62.05,62.05,55.00,57.70,60.00,68.50,10,37500,2199375.00,
539940,MAXVIL      ,B ,Q,65.80,67.20,64.75,65.95,65.60,66.20,238,42618,2805287.00,
539956,TAALENT     ,X ,Q,136.10,147.25,136.10,145.90,146.00,142.10,22,328,46378.00,
539957,MGL         ,A ,Q,963.50,972.75,944.00,969.45,967.00,963.50,1152,13782,13251094.00,
539962,QFSL        ,ST,Q,0.21,0.21,0.21,0.21,0.21,0.21,12,64550,13555.00,
539963,ZEAL        ,M ,Q,520.00,520.00,511.00,511.00,511.00,518.50,5,5500,2855500.00,
539978,QUESS       ,B ,Q,1058.60,1070.00,1042.15,1051.40,1051.40,1056.80,241,401859,423966001.00,
539979,DIGJAMLTD   ,B ,Q,9.00,9.00,8.51,8.61,8.61,8.93,223,414861,3594530.00,
539980,MIDCAPIWIN  ,B ,Q,68.98,68.98,68.98,68.98,68.98,69.09,1,40,2759.00,
539981,MAXINDIA    ,A ,Q,85.80,85.80,84.00,84.55,84.25,86.45,169,29696,2512515.00,
539982,ASYL        ,M ,Q,30.20,33.30,30.20,33.30,33.30,31.75,16,103500,3405150.00,
539984,HUIL        ,X ,Q,903.00,994.95,901.50,901.50,901.50,948.90,16,317,290404.00,
539986,COMSYN      ,M ,Q,43.10,43.10,43.10,43.10,43.10,43.05,3,12000,517200.00,
539992,LLOYDSTEEL  ,T ,Q,1.34,1.41,1.29,1.30,1.30,1.35,235,502652,687861.00,
540005,LTI         ,A ,Q,1353.80,1355.95,1315.00,1342.15,1342.15,1345.40,1416,20686,27802542.00,
540006,BULL        ,X ,Q,82.90,82.90,82.90,82.90,82.90,82.90,16,54065,4481988.00,
540023,MIENT       ,X ,Q,29.00,29.30,27.00,28.10,28.10,28.65,170,60317,1689891.00,
540024,ASHARI      ,X ,Q,55.25,56.50,54.00,55.45,55.45,54.05,6547,89498,4953039.00,
540025,ADVENZYMES  ,A ,Q,212.90,213.35,207.00,208.75,208.75,212.50,969,58988,12312716.00,
540027,PTIL        ,M ,Q,195.55,213.00,195.55,207.90,195.55,205.80,13,52500,10589850.00,
540047,DBL         ,A ,Q,978.50,992.70,970.00,987.70,985.00,983.75,1139,28226,27779569.00,
540048,SPAL        ,B ,Q,317.90,318.90,300.05,315.75,315.00,316.90,408,100786,31484756.00,
540061,BIGBLOC     ,B ,Q,165.00,171.50,163.65,164.60,164.00,166.55,135,14430,2405716.00,
540063,ECS         ,X ,Q,8.44,8.44,8.44,8.44,8.44,8.44,4,288,2430.00,
540064,FRETAIL     ,A ,Q,544.00,554.95,534.00,545.45,545.45,539.40,791,16950,9224522.00,
540065,RBLBANK     ,A ,Q,461.00,466.80,456.95,464.90,464.90,461.45,1221,76982,35704713.00,
540071,CAMSONSEEDS ,XT,Q,21.20,22.00,21.10,21.15,21.70,22.20,101,53043,1138757.00,
540072,SHIVAEXPO   ,M ,Q,15.50,15.50,14.55,14.95,15.35,15.20,5,50000,759000.00,
540073,BLS         ,B ,Q,122.00,122.60,116.00,117.75,117.90,120.75,761,72465,8570967.00,
540079,SPRAYKING   ,M ,Q,26.65,26.65,26.65,26.65,26.65,24.00,1,6000,159900.00,
540081,GOVNOW      ,T ,Q,9.70,9.70,9.44,9.44,9.44,9.93,3,121,1168.00,
540083,TVVISION    ,B ,Q,14.60,14.90,14.10,14.80,14.85,14.45,41,7285,106027.00,
540084,SPICY       ,M ,Q,10.50,10.50,10.50,10.50,10.50,10.70,1,10000,105000.00,
540097,VISCO       ,XT,Q,14.10,14.10,14.10,14.10,14.10,13.90,3,19970,281577.00,
540108,TAHL        ,X ,Q,7.60,7.80,7.50,7.75,7.50,7.65,17,15893,122591.00,
540115,LTTS        ,A ,Q,1216.50,1252.95,1200.85,1239.05,1239.05,1215.75,885,9121,11174726.00,
540124,GNA         ,B ,Q,433.00,433.00,422.50,426.90,423.00,434.40,219,3562,1521761.00,
540125,RADHIKAJWE  ,M ,Q,25.00,26.25,24.75,25.85,26.25,25.00,20,420800,10476080.00,
540133,ICICIPRULI  ,B ,Q,380.00,383.80,373.00,382.50,382.50,380.65,914,34929,13255111.00,
540134,IISL        ,X ,Q,18.30,18.40,18.25,18.40,18.25,18.45,66,28758,528988.00,
540135,ARCFIN      ,XT,Q,4.14,4.14,4.14,4.14,4.14,4.14,2,367,1519.00,
540136,HPL         ,B ,Q,117.60,117.70,113.45,115.10,117.00,116.40,233,24842,2849795.00,
540143,SAGARSOFT   ,X ,Q,83.75,83.75,76.50,80.45,80.45,79.85,51,5891,464155.00,
540144,DRA         ,M ,Q,29.00,29.00,27.00,27.25,27.00,28.00,4,20000,553000.00,
540145,VALIANTORG  ,M ,Q,761.00,800.00,761.00,800.00,800.00,775.00,2,600,468300.00,
540146,ACML        ,M ,Q,154.50,170.00,147.00,163.60,163.60,163.20,19,186000,30183800.00,
540147,SHASHIJIT   ,M ,Q,33.00,33.00,28.85,30.10,30.10,29.55,5,20000,618200.00,
540148,BINDALEXPO  ,M ,Q,15.50,15.50,15.50,15.50,15.50,18.50,1,16000,248000.00,
540150,MHEL        ,M ,Q,37.00,37.25,33.25,33.25,33.25,36.90,23,138000,4966800.00,
540153,ENDURANCE   ,B ,Q,1175.00,1222.00,1149.80,1199.80,1199.80,1176.60,347,3559,4192248.00,
540154,IDFSENSEXE  ,B ,Q,345.00,401.00,345.00,389.83,401.00,336.75,8,8304,2906649.00,
540173,PNBHOUSING  ,A ,Q,1135.00,1210.00,1132.85,1188.95,1188.95,1141.55,765,21616,25245252.00,
540175,REGENCY     ,XT,Q,36.00,36.50,33.25,33.85,33.75,34.80,96,7071,248412.00,
540180,VBL         ,B ,Q,604.45,626.60,600.00,622.50,622.50,600.30,458,13530,8222298.00,
540189,UPROTECH    ,XT,Q,2.78,2.78,2.78,2.78,2.78,2.92,1,50,139.00,
540192,LKPSEC      ,X ,Q,19.00,19.00,17.60,18.90,19.00,18.45,71,19877,358282.00,
540203,SFL         ,B ,Q,1446.00,1490.00,1413.00,1489.25,1490.00,1475.00,92,3282,4733543.00,
540204,NIDL        ,XT,Q,49.00,49.00,49.00,49.00,49.00,48.00,5,25000,1225000.00,
540205,AVL         ,M ,Q,79.00,80.00,79.00,80.00,80.00,85.00,5,78000,6175700.00,
540210,TMRVL       ,B ,Q,114.75,114.75,103.65,104.70,105.00,110.90,136,15726,1677069.00,
540212,TCIEXP      ,B ,Q,437.00,470.00,425.05,441.15,468.90,436.95,145,2086,901879.00,
540222,LAURUSLABS  ,A ,Q,508.85,513.00,496.60,505.20,505.20,507.60,523,12647,6425852.00,
540239,SDAFXVIIIGR ,F ,Q,10.02,10.02,10.02,10.02,10.02,9.99,1,19500,195390.00,
540243,NEWLIGHT    ,XT,Q,30.50,30.60,29.40,29.90,29.90,30.50,43,10174,304345.00,
540252,VOL         ,M ,Q,43.25,43.25,43.00,43.00,43.00,45.25,7,172500,7417875.00,
540259,SHANGAR     ,XT,Q,10.51,10.51,10.51,10.51,10.51,10.83,1,1,10.00,
540266,GLCL        ,XT,Q,31.20,31.45,31.20,31.45,31.45,31.15,18,49400,1549515.00,
540267,FLORACORP   ,XT,Q,10.35,10.35,10.35,10.35,10.35,10.37,3,141,1459.00,
540293,PRICOLLTD   ,B ,Q,84.00,87.00,81.30,84.15,83.55,84.35,407,57930,4850026.00,
540311,JITFINFRA   ,T ,Q,36.45,36.45,34.00,34.10,34.05,35.70,68,11295,387443.00,
540358,RMC         ,M ,Q,70.00,70.00,70.00,70.00,70.00,69.25,2,8000,560000.00,
540360,LLFICL      ,XT,Q,18.50,18.70,18.50,18.60,18.65,18.70,10,6100,113520.00,
540361,DANUBE      ,XT,Q,3.48,3.48,3.48,3.48,3.48,3.48,6,1100,3828.00,
540366,RADIOCITY   ,B ,Q,370.75,384.80,370.00,380.65,376.00,376.80,193,86071,32301725.00,
540376,DMART       ,A ,Q,1282.00,1350.15,1276.00,1339.25,1339.25,1281.00,5737,155361,204303349.00,
540393,SMLT        ,M ,Q,46.00,46.00,46.00,46.00,46.00,43.65,1,2000,92000.00,
540396,MANOMAY     ,M ,Q,46.20,46.20,46.20,46.20,46.20,46.05,1,4000,184800.00,
540402,MANAS       ,M ,Q,362.00,362.00,362.00,362.00,362.00,368.50,1,300,108600.00,
540403,CLEDUCATE   ,B ,Q,189.00,191.00,180.00,182.30,182.30,191.20,79,3642,674533.00,
540404,PRIME       ,M ,Q,173.25,192.95,173.25,191.45,191.45,197.90,4,10000,1826650.00,
540405,OCEANIC     ,M ,Q,130.00,130.00,130.00,130.00,130.00,133.00,1,1000,130000.00,
540425,SHANKARA    ,B ,Q,1674.60,1721.80,1671.00,1706.85,1703.00,1692.45,470,6297,10723690.00,
540426,RELSTRUCT   ,M ,Q,33.00,36.50,33.00,36.50,36.50,33.00,3,321000,11706000.00,
540455,ESCORP      ,M ,Q,15.05,15.05,15.05,15.05,15.05,15.45,1,32000,481600.00,
540492,PGL         ,M ,Q,20.90,22.00,18.00,22.00,22.00,18.95,3,30000,609000.00,
540497,SCHAND      ,B ,Q,389.60,399.00,385.75,396.70,398.00,394.45,165,10898,4298582.00,
540519,MEERA       ,M ,Q,185.00,186.00,176.00,182.40,185.00,185.25,17,17000,3092050.00,
540526,IRBINVIT    ,IF,Q,82.12,82.50,81.76,82.04,81.76,82.47,37,2955000,243476250.00,
540530,HUDCO       ,B ,Q,65.90,66.30,64.55,65.85,65.85,65.65,1717,404945,26468737.00,
540544,PSPPROJECT  ,B ,Q,445.00,454.85,435.00,451.55,454.80,449.20,107,22260,9811873.00,
540565,INDIGRID    ,IF,Q,93.50,94.00,93.00,93.93,94.00,93.49,33,234738,21932285.00,
540575,STARCEMENT  ,B ,Q,112.15,114.05,111.00,113.10,113.00,112.60,140,89458,10000692.00,
540595,TEJASNET    ,B ,Q,365.00,380.00,359.35,373.65,373.65,367.90,607,14396,5377023.00,
540596,ERIS        ,B ,Q,790.00,790.05,761.90,771.55,770.00,783.35,234,2240,1739609.00,
540602,GTPL        ,B ,Q,134.55,137.90,134.15,136.45,136.45,132.60,130,10018,1358179.00,
540611,AUBANK      ,B ,Q,578.25,595.00,578.05,590.95,590.50,574.70,317,13748,8047017.00,
540614,GGENG       ,M ,Q,36.75,47.75,36.75,44.00,44.00,43.25,24,93000,3923250.00,
540615,7NR         ,M ,Q,27.00,27.00,27.00,27.00,27.00,27.20,1,20000,540000.00,
540616,ARTEMIS     ,B ,Q,93.30,98.75,93.20,95.70,95.25,98.50,25,1988,191073.00,
540621,BHAGYAPROP  ,B ,Q,16.50,20.00,16.50,17.50,17.50,18.30,19,6911,123596.00,
540636,HEOF1100RG  ,B ,Q,8.64,8.64,8.64,8.64,8.64,9.00,4,10000,86400.00,
540642,SALASAR     ,B ,Q,322.30,335.00,317.45,331.40,325.00,326.70,179,5741,1858778.00,
540647,GANGESSEC   ,B ,Q,72.95,72.95,72.95,72.95,72.95,76.75,1,5,364.00,
540648,PALASHSEC   ,B ,Q,49.40,51.50,49.40,49.40,49.40,52.00,10,569,28542.00,
540649,AVADHSUGAR  ,B ,Q,443.80,443.80,385.00,392.50,392.50,423.45,921,32064,12850228.00,
540650,MAGADHSUGAR ,B ,Q,121.00,121.20,111.30,115.00,113.80,124.00,75,14053,1629800.00,
540652,CTCL        ,M ,Q,54.00,54.00,54.00,54.00,54.00,55.00,1,3000,162000.00,
540653,SINTEXPLAST ,B ,Q,57.40,59.25,55.25,55.55,55.55,57.45,3571,2127424,119356559.00,
540669,UTINEXT50   ,B ,Q,285.00,285.00,285.00,285.00,285.00,280.50,3,14,3990.00,
540673,SIS         ,B ,Q,1086.75,1145.35,1065.80,1128.65,1121.50,1085.90,65,503,561772.00,
540678,COCHINSHIP  ,B ,Q,490.00,490.35,478.90,482.00,480.10,487.10,1037,32405,15634582.00,
540679,SMSLIFE     ,B ,Q,378.00,380.65,375.55,377.00,377.00,380.00,10,170,64469.00,
540680,KIOCL       ,B ,Q,221.40,229.20,210.50,217.50,212.00,222.75,518,13963,3078816.00,XD
540686,SMRUTHIORG  ,X ,Q,92.20,99.90,92.20,99.90,99.90,97.00,21,1497,142827.00,
540691,ABCAPITAL   ,B ,Q,146.35,147.95,144.55,146.35,146.35,147.55,3512,716576,104559830.00,
540692,APEX        ,B ,Q,618.00,633.00,602.15,614.95,614.95,621.85,1061,33859,20913716.00,
540694,ANG         ,M ,Q,55.15,55.15,50.05,52.80,52.80,52.65,12,24000,1267920.00,
540695,DWL         ,M ,Q,20.05,21.00,20.05,21.00,21.00,21.00,13,168000,3379800.00,
540697,AMFL        ,M ,Q,10.00,10.00,9.60,9.61,9.60,10.00,11,744000,7178400.00,
540699,DIXON       ,B ,Q,3198.95,3290.00,3131.05,3259.40,3259.40,3200.15,602,3607,11521238.00,
540700,BRNL        ,B ,Q,181.00,185.15,177.30,179.45,179.45,179.70,83,2370,425808.00,
540701,DCAL        ,B ,Q,301.00,311.00,299.85,306.00,307.50,301.15,243,142919,43573286.00,
540702,LASA        ,B ,Q,88.00,88.25,84.00,85.65,85.65,87.70,289,48546,4161919.00,
540703,PROVESTSER  ,X ,Q,9.09,10.03,9.09,9.11,9.11,9.56,28,10253,94211.00,
540704,MATRIMONY   ,B ,Q,775.00,814.00,775.00,780.10,780.10,793.70,44,405,321704.00,
540709,RELHOME     ,B ,Q,56.60,59.60,56.60,58.70,58.70,58.85,1235,213916,12517452.00,
540710,CAPACITE    ,B ,Q,296.00,299.00,288.55,292.60,292.60,296.40,710,42392,12479591.00,
540715,SAGAR       ,M ,Q,28.00,28.35,27.60,27.60,27.60,29.90,3,9000,251850.00,
540716,ICICIGI     ,B ,Q,744.25,767.30,744.00,763.25,762.00,740.15,765,15187,11529656.00,
540719,SBILIFE     ,B ,Q,673.90,673.90,657.65,662.25,662.25,663.60,1027,347688,229943916.00,
540724,DIAMONDYD   ,B ,Q,1299.95,1313.00,1294.00,1301.40,1297.00,1299.90,64,2027,2630394.00,
540726,TTFL        ,M ,Q,119.00,119.00,119.00,119.00,119.00,118.00,1,4000,476000.00,
540727,POOJA       ,M ,Q,62.50,62.50,62.50,62.50,62.50,60.00,1,3000,187500.00,
540728,SAYAJIIND   ,XT,Q,512.45,512.45,512.45,512.45,512.45,512.45,10,565,289534.00,
540729,VANTABIO    ,M ,Q,56.00,56.00,50.05,50.10,50.10,49.00,5,21000,1122000.00,
540730,MEHAI       ,M ,Q,90.00,105.50,90.00,105.50,105.50,90.00,5,21000,2133000.00,
540735,IRIS        ,M ,Q,43.50,45.65,43.50,44.50,44.50,45.60,9,52000,2290400.00,
540736,SIDDH       ,M ,Q,30.80,30.80,30.15,30.15,30.15,28.00,2,8000,243800.00,
540737,SGRL        ,M ,Q,43.00,43.00,43.00,43.00,43.00,44.00,1,3000,129000.00,
540743,GODREJAGRO  ,B ,Q,645.25,650.90,633.45,642.05,642.05,641.15,1214,42288,27141160.00,
540744,MESCON      ,XT,Q,44.25,45.90,44.00,45.10,45.10,45.80,119,120383,5415886.00,
540749,MASFIN      ,B ,Q,570.10,576.45,553.75,565.50,565.00,572.60,186,6551,3678562.00,
540750,IEX         ,B ,Q,1450.05,1537.00,1449.50,1484.35,1497.00,1456.15,287,2439,3555799.00,
540755,GICRE       ,B ,Q,700.00,703.25,696.70,700.10,700.00,700.20,587,24223,16962726.00,
540756,KAARYAFSL   ,M ,Q,42.85,43.05,42.00,42.00,42.00,41.00,4,12000,511950.00,
540757,SCPL        ,M ,Q,135.90,138.00,135.90,136.90,136.90,137.00,5,8000,1096960.00,
540762,TIINDIA     ,B ,Q,239.50,242.00,229.00,234.70,233.50,236.70,122,11016,2567227.00,
540767,RNAM        ,B ,Q,245.10,245.55,241.40,242.55,242.55,245.10,254,56261,13644132.00,
540768,MAHLOG      ,B ,Q,475.00,478.00,459.75,463.70,463.70,475.10,396,58916,27959878.00,
540769,NIACL       ,B ,Q,656.40,668.95,642.15,665.35,665.35,655.35,287,3436,2249669.00,
540774,IFGLEXPOR   ,B ,Q,262.80,262.80,244.75,249.25,247.50,256.00,73,29684,7523146.00,
540775,KHADIM      ,B ,Q,689.85,709.00,689.00,704.90,704.90,686.80,437,5411,3789860.00,
540776,5PAISA      ,T ,Q,331.00,359.60,330.00,331.00,331.00,345.85,17,330,111623.00,
540777,HDFCLIFE    ,B ,Q,430.00,438.90,424.00,436.45,436.45,429.30,1744,73202,31729151.00,
540782,SBRANDS     ,M ,Q,103.00,110.00,103.00,109.60,109.60,106.50,7,32000,3403200.00,
540786,SHARIKA     ,M ,Q,56.40,56.40,52.55,52.55,52.55,53.60,2,24000,1342050.00,
540787,BHARATIWIN  ,B ,Q,35.00,35.00,34.30,34.88,35.00,34.56,297,168451,5828956.00,
540789,DNAMEDIA    ,B ,Q,7.65,8.11,7.56,8.10,8.11,7.79,65,47477,368194.00,
540790,EASTERNGAS  ,SS,Q,19.75,19.75,19.75,19.75,19.75,20.75,5,4400,86900.00,
540793,HHOF1140RG  ,B ,Q,8.93,8.99,8.86,8.91,8.99,8.90,41,17305,154199.00,
540795,DYNAMIC     ,M ,Q,45.00,46.00,44.00,46.00,46.00,45.10,6,45000,2000100.00,
540796,RATNABHUMI  ,M ,Q,45.00,50.00,44.10,48.25,50.00,45.90,27,86000,3893200.00,
540797,SHALBY      ,B ,Q,206.00,206.00,195.00,197.25,197.25,198.05,479,93104,18499628.00,
540798,FSC         ,B ,Q,667.85,669.65,660.00,664.10,660.00,665.70,39,547,363101.00,
540799,DACEFRG     ,B ,Q,9.00,9.50,8.26,8.41,8.26,9.00,16,42028,353649.00,
540809,MRCEXIM     ,M ,Q,6.25,6.25,5.75,5.75,5.75,6.25,6,48000,286800.00,
540811,DML         ,M ,Q,11.15,11.15,11.15,11.15,11.15,12.00,1,10000,111500.00,
540812,KMSL        ,M ,Q,47.70,47.70,47.70,47.70,47.70,53.00,1,4000,190800.00,
540821,SADHNA      ,X ,Q,36.20,36.20,36.20,36.20,36.20,36.20,3,300,10860.00,
540824,ASTRON      ,B ,Q,108.60,110.45,105.55,106.10,106.10,108.70,500,82205,8778443.00,
540843,RITHWIKFMS  ,M ,Q,33.00,33.00,33.00,33.00,33.00,33.00,1,3000,99000.00,
540850,JFL         ,M ,Q,41.90,42.85,40.30,41.30,40.30,42.75,12,34000,1416900.00,
540861,IPRU3018    ,B ,Q,8.15,8.50,8.15,8.50,8.50,8.52,4,3550,28975.00,
540874,7SEAS       ,XT,Q,12.53,12.53,12.53,12.53,12.53,11.94,15,56165,703747.00,
540879,APOLLO      ,B ,Q,261.00,262.75,247.00,250.65,250.65,258.85,450,18175,4585242.00,
540900,NEWGEN      ,B ,Q,218.00,230.50,218.00,228.60,227.50,225.85,217,7193,1645250.00,
540901,PRAXIS      ,B ,Q,176.50,183.00,175.60,179.15,177.10,181.05,22,323,57791.00,
540902,AMBER       ,B ,Q,1083.90,1085.00,1070.00,1076.85,1070.00,1070.35,426,7161,7728577.00,
540903,CRPRISK     ,M ,Q,55.00,55.00,53.00,53.20,53.00,56.00,4,8000,429200.00,
540923,AML         ,M ,Q,10.29,10.29,9.39,9.39,9.39,9.88,9,54000,518940.00,
540935,GALAXYSURF  ,B ,Q,1543.00,1558.00,1518.05,1531.85,1531.85,1543.00,239,2348,3592053.00,
540936,GGL         ,M ,Q,75.00,76.00,74.00,74.00,74.00,74.85,3,9000,675000.00,
540937,MEDICO      ,M ,Q,97.00,98.00,91.00,98.00,98.00,97.00,8,84000,8024400.00,
540938,GUJHYSPIN   ,M ,Q,7.83,7.83,7.32,7.50,7.70,8.40,4,70000,528500.00,
540945,FSSPL       ,M ,Q,31.50,31.90,30.60,30.60,30.60,32.00,4,32000,997200.00,
540952,LAL         ,M ,Q,6.50,7.34,6.50,7.31,7.34,6.20,16,160000,1122300.00,
540953,KENVI       ,M ,Q,20.30,20.30,20.30,20.30,20.30,19.65,1,3000,60900.00,
540954,IWP         ,X ,Q,595.00,645.00,595.00,637.90,637.90,615.00,51,12254,7805131.00,
540955,TDSL        ,M ,Q,44.70,44.70,40.00,42.10,41.70,44.65,40,123000,5160150.00,
540956,BHATIA      ,M ,Q,153.00,153.00,150.00,150.00,150.00,150.00,7,10000,1503000.00,
540961,SHIVAMILLS  ,B ,Q,48.00,52.00,42.65,47.00,47.00,51.20,43,46175,2016208.00,
540975,ASTERDM     ,B ,Q,171.00,174.00,166.30,167.90,167.90,169.25,1056,38492,6531882.00,
541005,KANCOTEA    ,X ,Q,88.98,88.98,86.00,86.00,86.00,85.00,8,246,21459.00,
541006,ANGEL       ,M ,Q,27.50,27.50,27.45,27.45,27.45,27.45,13,52000,1429000.00,
541019,HGINFRA     ,B ,Q,293.20,298.40,292.55,296.20,296.00,291.45,502,21539,6373688.00,
541053,EIS         ,MT,Q,939.00,939.00,933.00,933.00,933.00,930.10,3,480,448840.00,
541083,INFLAME     ,MT,Q,45.80,45.80,45.80,45.80,45.80,48.20,1,2000,91600.00,
541096,BPLPHARMA   ,XT,Q,184.65,184.65,184.65,184.65,184.65,175.90,32,2192,404752.00,
541097,LIQUIDETF   ,F ,Q,999.99,1000.01,999.99,1000.01,1000.01,1000.01,27,1903,1903013.00,
541112,SHREESHAY   ,MT,Q,15.40,15.50,15.25,15.47,15.50,15.25,43,416000,6364400.00,
541143,BDL         ,B ,Q,390.60,414.00,389.80,394.85,394.85,390.70,7812,245265,99122295.00,
541144,ACTIVE      ,MT,Q,64.95,66.40,61.75,65.65,66.20,0.00,211,604000,39416400.00,
541151,RIDINGS     ,MT,Q,18.50,18.50,18.00,18.00,18.00,0.00,271,2440000,44589600.00,
541152,ADVITIYA    ,MT,Q,15.01,15.76,15.01,15.76,15.76,0.00,15,120000,1848480.00,
555555,SENSEXIWIN  ,B ,Q,341.00,346.57,341.00,345.79,346.57,340.11,5,1279,436317.00,
570001,TATAMTRTDVR ,A ,Q,186.70,186.80,183.30,185.75,185.75,186.65,1383,159400,29433316.00,
570002,FELDVR      ,B ,Q,35.00,36.80,34.50,35.50,35.50,36.50,41,5127,182124.00,
570004,JISLBNDVR   ,B ,Q,62.80,64.30,62.00,63.90,64.30,63.30,71,10739,673684.00,
570005,SCAPDVR     ,T ,Q,5.46,6.00,5.46,5.51,5.46,5.74,30,34369,203515.00,
580001,STAN CHART  ,B ,I,59.50,60.60,59.50,59.55,59.55,60.25,12,1442,85893.00,
590003,KARUR VY(PS ,B ,Q,98.60,99.40,97.50,98.10,98.10,99.40,789,166970,16401660.00,
590005,TIDE WATE(PS,B ,Q,5935.00,6138.00,5935.00,6102.70,6080.60,5994.90,355,1362,8206138.00,
590006,AMRUTANJAN  ,B ,Q,548.15,549.00,535.00,540.90,535.00,545.85,78,1411,765684.00,
590013,XPRO INDI(PS,B ,Q,48.20,49.00,48.15,48.15,48.15,50.65,22,1826,87978.00,
590018,HISARMET(PS ,B ,Q,67.45,70.45,67.45,70.45,70.45,71.00,4,121,8164.00,
590021,BHARAT RA(PS,B ,Q,4339.05,4339.05,4212.00,4260.50,4332.60,4339.05,100,2478,10554137.00,
590022,EASTER SI(PS,B ,Q,3.80,3.80,3.80,3.80,3.80,4.00,16,9043,34363.00,
590024,FERT CHE(PS ,B ,Q,50.00,52.80,47.80,52.75,52.75,50.30,393,60287,3012576.00,
590025,GINNI FIL(PS,B ,Q,28.00,28.50,27.30,27.70,27.45,28.00,294,86870,2402783.00,
590030,SOUTH PET(PS,B ,Q,31.10,33.85,30.25,33.50,33.50,31.75,490,786373,26284229.00,
590031,DE NORA     ,T ,Q,422.00,432.50,410.00,416.30,416.30,421.45,68,5531,2304889.00,
590041,KAVERI TELE ,B ,Q,11.55,12.80,10.50,10.74,10.75,11.30,22,2000,22350.00,
590043,HARITA SEAT ,B ,Q,982.55,982.55,946.00,951.25,947.00,978.00,151,1531,1463722.00,
590051,SAKSOFT LTD ,B ,Q,228.35,232.25,223.45,227.10,226.05,227.45,57,1476,336183.00,
590062,ANDHRA SUGAR,B ,Q,404.90,414.90,388.55,394.75,394.75,405.70,185,13654,5366113.00,
590065,INDIA MOTOR ,B ,Q,1042.00,1060.00,1041.00,1058.25,1059.00,1041.70,21,287,301617.00,
590066,KCP LTD     ,B ,Q,113.85,129.95,112.50,128.35,128.00,114.55,721,49491,6099820.00,
590070,RADAAN MEDIA,B ,Q,2.08,2.15,2.08,2.15,2.15,2.18,5,2125,4560.00,
590071,SUNDARAM FIN,B ,Q,1599.40,1610.00,1581.55,1606.65,1600.05,1617.10,134,839,1343308.00,
590072,SUNDARAM BRK,B ,Q,507.00,510.85,499.95,502.45,501.00,504.90,37,1115,562723.00,
590073,WHEELS INDIA,B ,Q,2100.00,2240.00,2100.00,2184.80,2184.80,2161.65,22,60,127710.00,
590075,LAMBODHARA T,B ,Q,69.20,70.80,64.50,66.00,66.00,66.85,113,2798,187066.00,
590078,MAITHAN ALL ,B ,Q,794.00,814.80,779.00,793.50,786.00,802.50,425,6193,4897007.00,
590086,ORISSA MINE ,B ,Q,1581.00,1591.85,1550.00,1572.10,1558.00,1581.90,188,4824,7612945.00,
590095,GOLDBEES    ,E ,Q,2753.00,2763.19,2747.00,2752.64,2752.64,2751.20,149,3308,9107506.00,
590096,LIQUIDBEES  ,E ,Q,999.99,1000.01,999.00,1000.01,1000.01,1000.00,3869,1084412,1084411200.00,
590097,KOTAKGOLDETF,E ,Q,269.80,272.00,268.75,271.15,271.40,269.80,59,9163,2479977.00,
590098,SBI GOLD ETS,E ,Q,2793.25,2800.90,2792.00,2792.00,2792.00,2792.06,24,301,841346.00,
590099,QUANTUM GOLD,E ,Q,1365.00,1369.00,1364.25,1364.25,1364.25,1363.59,9,127,173474.00,
590101,UTI GOLD ETF,E ,Q,2760.00,2765.00,2760.00,2764.50,2765.00,2764.00,19,196,541335.00,
590103,NIFTY BEES  ,B ,Q,1034.92,1050.71,1030.00,1047.10,1046.06,1034.91,95,3982,4121245.00,
590104,JUNIOR BEES ,B ,Q,287.00,291.50,287.00,291.10,291.47,287.54,17,3111,896682.00,
590106,BANK BEES   ,B ,Q,2410.00,2467.50,2410.00,2459.93,2456.99,2405.00,16,85,206374.00,
590107,KOTAK PSU BK,B ,Q,272.00,284.00,271.00,280.30,284.00,270.00,48,7654,2109892.00,
590110,QUANTUM INDX,B ,Q,1002.50,1015.00,1002.50,1015.00,1015.00,1000.50,2,11,11152.00,
